Zipcode,State,CountyName,State Latitude,State Longitude,ZipLatitude,ZipLongitude
63637,MO,Saint Francois County,38.573936,-92.60376,37.74,-90.5
61458,IL,Knox County,40,-89,40.79,-90.16
87745,NM,San Miguel County,34.307144,-106.018066,35.77,-105.25
25607,WV,Logan County,39,-80.5,37.8,-81.75
42440,KY,Hopkins County,37.839333,-84.27002,37.23,-87.47
68752,NE,Madison County,41.5,-100,42.02,-97.73
61314,IL,Bureau County,40,-89,41.32,-89.67
13682,NY,Jefferson County,43,-75,43.81,-75.81
18830,PA,Susquehanna County,41.203323,-77.194527,41.99,-76.13
39668,MS,Jefferson County,33,-90,31.7,-90.82
49806,MI,Alger County,44.182205,-84.506836,46.43,-86.83
52330,IA,Delaware County,42.032974,-93.581543,42.35,-91.48
65061,MO,Gasconade County,38.573936,-92.60376,38.67,-91.63
68020,NE,Burt County,41.5,-100,42,-96.25
79345,TX,Terry County,31,-100,33.33,-102.2
24150,VA,Giles County,37.926868,-78.024902,37.38,-80.63
16729,PA,McKean County,41.203323,-77.194527,41.96,-78.5
21529,MD,Allegany County,39.045753,-76.641273,39.72,-78.77
3445,NH,Cheshire County,44,-71.5,43.01,-72.21
17941,PA,Schuylkill County,41.203323,-77.194527,40.66,-76.62
84035,UT,Uintah County,39.41922,-111.950684,40.47,-109.26
4628,ME,Washington County,45.367584,-68.972168,44.9,-67.22
47929,IN,White County,40.273502,-86.126976,40.66,-86.86
54524,WI,Price County,44.5,-89.5,45.87,-90.42
81062,CO,Crowley County,39.113014,-105.358887,38.16,-103.94
73491,OK,Stephens County,36.084621,-96.921387,34.45,-97.66
59936,MT,Flathead County,46.96526,-109.533691,48.61,-113.81
33877,FL,Polk County,27.994402,-81.760254,27.96,-81.61
1270,MA,Berkshire County,42.407211,-71.382439,42.51,-73.04
57015,SD,Turner County,44.5,-100,43.37,-96.98
13355,NY,Madison County,43,-75,42.81,-75.46
33521,FL,Sumter County,27.994402,-81.760254,28.8,-82.06
44815,OH,Seneca County,40.367474,-82.996216,41.24,-83.23
27916,NC,Currituck County,35.782169,-80.793457,36.32,-75.9
36539,AL,Washington County,32.31823,-86.902298,31.34,-88.41
52215,IA,Tama County,42.032974,-93.581543,41.92,-92.39
74756,OK,Choctaw County,36.084621,-96.921387,34.02,-95.37
49279,MI,Lenawee County,44.182205,-84.506836,41.76,-84.07
60474,IL,Grundy County,40,-89,41.17,-88.27
18352,PA,Monroe County,41.203323,-77.194527,40.99,-75.27
91210,CA,Los Angeles County,36.778259,-119.417931,34.14,-118.25
74442,OK,Pittsburg County,36.084621,-96.921387,35.16,-95.77
7926,NJ,Morris County,39.833851,-74.871826,40.76,-74.6
92385,CA,San Bernardino County,36.778259,-119.417931,34.23,-117.18
5737,VT,Rutland County,44,-72.699997,43.72,-72.95
26818,WV,Hardy County,39,-80.5,39.05,-79
36584,AL,Washington County,32.31823,-86.902298,31.26,-88.34
54855,WI,Ashland County,44.5,-89.5,46.42,-90.81
57237,SD,Deuel County,44.5,-100,44.79,-96.45
58369,ND,Rolette County,47.650589,-100.437012,48.94,-99.71
61919,IL,Douglas County,40,-89,39.79,-88.16
62885,IL,Fayette County,40,-89,38.86,-89.08
82213,WY,Platte County,43.07597,-107.290283,42.5,-105.02
37326,TN,Polk County,35.860119,-86.660156,35.03,-84.38
29915,SC,Beaufort County,33.836082,-81.163727,32.12,-80.86
72355,AR,Phillips County,34.799999,-92.199997,34.59,-90.75
68710,NE,Dixon County,41.5,-100,42.41,-96.84
95230,CA,San Joaquin County,36.778259,-119.417931,37.96,-120.87
38339,TN,McNairy County,35.860119,-86.660156,35.01,-88.54
42722,KY,Hart County,37.839333,-84.27002,37.28,-85.78
51530,IA,Shelby County,42.032974,-93.581543,41.77,-95.41
56014,MN,Faribault County,46.39241,-94.63623,43.56,-93.81
62842,IL,Wayne County,40,-89,38.44,-88.42
64679,MO,Grundy County,38.573936,-92.60376,40.24,-93.59
66015,KS,Anderson County,38.5,-98,38.07,-95.36
67024,KS,Chautauqua County,38.5,-98,37.1,-96.5
72366,AR,Phillips County,34.799999,-92.199997,34.55,-90.91
72374,AR,Phillips County,34.799999,-92.199997,34.53,-90.87
87931,NM,Sierra County,34.307144,-106.018066,32.97,-107.3
55926,MN,Mower County,46.39241,-94.63623,43.71,-92.7
65733,MO,Taney County,38.573936,-92.60376,36.52,-92.85
78567,TX,Cameron County,31,-100,26.1,-97.65
26323,WV,Harrison County,39,-80.5,39.25,-80.29
61039,IL,Stephenson County,40,-89,42.21,-89.48
3443,NH,Cheshire County,44,-71.5,42.88,-72.46
74422,OK,Muskogee County,36.084621,-96.921387,35.64,-95.65
23176,VA,Middlesex County,37.926868,-78.024902,37.56,-76.42
40115,KY,Breckinridge County,37.839333,-84.27002,37.73,-86.25
48465,MI,Sanilac County,44.182205,-84.506836,43.62,-82.73
52570,IA,Van Buren County,42.032974,-93.581543,40.67,-92.16
59740,MT,Madison County,46.96526,-109.533691,45.47,-111.74
62682,IL,Mason County,40,-89,40.3,-89.6
66773,KS,Cherokee County,38.5,-98,37.27,-94.82
70393,LA,Assumption Parish,30.39183,-92.329102,29.98,-90.97
97830,OR,Wheeler County,44,-120.5,44.9,-120.12
98220,WA,Whatcom County,47.751076,-120.740135,48.7,-122.19
62551,IL,Macon County,40,-89,39.85,-89.16
61414,IL,Knox County,40,-89,41.11,-90.16
83320,ID,Blaine County,44.068203,-114.742043,43.29,-113.64
63533,MO,Adair County,38.573936,-92.60376,40.14,-92.37
99341,WA,Adams County,47.751076,-120.740135,46.9,-118.68
50667,IA,Black Hawk County,42.032974,-93.581543,42.46,-92.22
13844,NY,Chenango County,43,-75,42.58,-75.56
31532,GA,Jeff Davis County,33.247875,-83.441162,31.72,-82.69
41642,KY,Floyd County,37.839333,-84.27002,37.59,-82.66
50258,IA,Hardin County,42.032974,-93.581543,42.24,-93.06
72333,AR,Phillips County,34.799999,-92.199997,34.3,-90.85
72328,AR,Phillips County,34.799999,-92.199997,34.15,-90.98
75669,TX,Panola County,31,-100,32.04,-94.5
56650,MN,Beltrami County,46.39241,-94.63623,47.94,-94.44
64842,MO,Newton County,38.573936,-92.60376,36.81,-94.08
47981,IN,Tippecanoe County,40.273502,-86.126976,40.25,-86.91
53544,WI,Iowa County,44.5,-89.5,42.87,-89.93
84301,UT,Box Elder County,39.41922,-111.950684,41.61,-112.12
18970,PA,Bucks County,41.203323,-77.194527,40.41,-75.37
84722,UT,Washington County,39.41922,-111.950684,37.39,-113.63
35183,AL,Talladega County,32.31823,-86.902298,32.93,-86.41
16679,PA,Bedford County,41.203323,-77.194527,40.15,-78.2
38953,MS,Tallahatchie County,33,-90,33.93,-89.88
43501,OH,Williams County,40.367474,-82.996216,41.66,-84.43
50476,IA,Mitchell County,42.032974,-93.581543,43.43,-92.78
62217,IL,Randolph County,40,-89,38.18,-89.84
62480,IL,Jasper County,40,-89,38.99,-88.02
68351,NE,Fillmore County,41.5,-100,40.64,-97.44
71943,AR,Pike County,34.799999,-92.199997,34.33,-93.54
71958,AR,Pike County,34.799999,-92.199997,34.06,-93.69
71940,AR,Pike County,34.799999,-92.199997,34.02,-93.5
12863,NY,Saratoga County,43,-75,43.06,-73.92
68812,NE,Buffalo County,41.5,-100,40.83,-99.26
52766,IA,Muscatine County,42.032974,-93.581543,41.47,-91.3
68034,NE,Washington County,41.5,-100,41.47,-96.2
68407,NE,Cass County,41.5,-100,40.92,-96.28
62547,IL,Christian County,40,-89,39.76,-89.26
26804,WV,Pendleton County,39,-80.5,38.67,-79.49
46150,IN,Rush County,40.273502,-86.126976,39.57,-85.63
51243,IA,Lyon County,42.032974,-93.581543,43.44,-95.88
55333,MN,Renville County,46.39241,-94.63623,44.53,-94.88
58759,ND,McLean County,47.650589,-100.437012,47.81,-101.29
82327,WY,Carbon County,43.07597,-107.290283,41.86,-106.55
43333,OH,Logan County,40.367474,-82.996216,40.43,-83.93
3871,NH,Rockingham County,44,-71.5,43.01,-70.76
80455,CO,Boulder County,39.113014,-105.358887,40.11,-105.39
61544,IL,Fulton County,40,-89,40.71,-90.26
25285,WV,Clay County,39,-80.5,38.57,-81.08
38744,MS,Washington County,33,-90,33.03,-91.01
6065,CT,Hartford County,41.599998,-72.699997,41.95,-73.02
75784,TX,Cherokee County,31,-100,31.86,-94.98
70581,LA,Jefferson Davis Parish,30.39183,-92.329102,30.23,-92.74
99321,WA,Grant County,47.751076,-120.740135,46.87,-119.81
15433,PA,Fayette County,41.203323,-77.194527,39.98,-79.96
16029,PA,Butler County,41.203323,-77.194527,40.87,-79.84
91934,CA,San Diego County,36.778259,-119.417931,32.63,-116.18
12950,NY,Essex County,43,-75,44.27,-73.57
27942,NC,Hertford County,35.782169,-80.793457,36.3,-76.79
50655,IA,Fayette County,42.032974,-93.581543,42.77,-91.87
63735,MO,Stoddard County,38.573936,-92.60376,37.02,-89.81
26451,WV,Harrison County,39,-80.5,39.2,-80.4
52078,IA,Dubuque County,42.032974,-93.581543,42.39,-91.12
87548,NM,Rio Arriba County,34.307144,-106.018066,36.17,-106.18
25573,WV,Lincoln County,39,-80.5,38.2,-81.95
83450,ID,Jefferson County,44.068203,-114.742043,43.86,-112.38
12527,NY,Dutchess County,43,-75,41.53,-73.89
15451,PA,Fayette County,41.203323,-77.194527,39.74,-79.84
93201,CA,Tulare County,36.778259,-119.417931,35.86,-119.46
24822,WV,Wyoming County,39,-80.5,37.64,-81.69
27847,NC,Bertie County,35.782169,-80.793457,36.18,-77.22
41232,KY,Johnson County,37.839333,-84.27002,37.91,-82.71
50452,IA,Franklin County,42.032974,-93.581543,42.76,-93.36
52551,IA,Van Buren County,42.032974,-93.581543,40.8,-92.04
57370,SD,Brule County,44.5,-100,43.77,-99.18
74572,OK,Coal County,36.084621,-96.921387,34.6,-96.42
82321,WY,Carbon County,43.07597,-107.290283,41.03,-107.65
25529,WV,Boone County,39,-80.5,38.13,-81.86
97867,OR,Union County,44,-120.5,45.05,-118.01
61345,IL,Bureau County,40,-89,41.29,-89.79
15470,PA,Fayette County,41.203323,-77.194527,39.86,-79.49
12952,NY,Clinton County,43,-75,44.72,-73.92
47335,IN,Wayne County,40.273502,-86.126976,39.81,-85.2
29378,SC,Spartanburg County,33.836082,-81.163727,34.99,-81.92
47854,IN,Vermillion County,40.273502,-86.126976,39.76,-87.4
76377,TX,Clay County,31,-100,34.01,-98.23
5342,VT,Windham County,44,-72.699997,42.79,-72.82
14777,NY,Allegany County,43,-75,42.4,-78.23
36263,AL,Randolph County,32.31823,-86.902298,33.46,-85.33
43788,OH,Noble County,40.367474,-82.996216,39.79,-81.33
46049,IN,Tipton County,40.273502,-86.126976,40.28,-86.23
50151,IA,Lucas County,42.032974,-93.581543,41.03,-93.46
56453,MN,Todd County,46.39241,-94.63623,46.32,-95.08
62268,IL,Washington County,40,-89,38.26,-89.5
71333,LA,Avoyelles Parish,30.39183,-92.329102,30.95,-92.1
71950,AR,Pike County,34.799999,-92.199997,34.21,-93.58
74856,OK,Johnston County,36.084621,-96.921387,34.4,-96.82
84652,UT,Sevier County,39.41922,-111.950684,39,-111.88
20758,MD,Anne Arundel County,39.045753,-76.641273,39.3,-77.19
83431,ID,Jefferson County,44.068203,-114.742043,43.68,-112.03
40358,KY,Bath County,37.839333,-84.27002,38.09,-83.69
14748,NY,Cattaraugus County,43,-75,42.14,-78.61
60929,IL,Livingston County,40,-89,40.87,-88.26
84628,UT,Juab County,39.41922,-111.950684,39.95,-112.17
18851,PA,Bradford County,41.203323,-77.194527,41.93,-76.18
13072,NY,Madison County,43,-75,42.61,-75.81
26338,WV,Lewis County,39,-80.5,39.09,-80.61
31518,GA,Appling County,33.247875,-83.441162,31.44,-82.21
52079,IA,Jackson County,42.032974,-93.581543,42.29,-90.68
52569,IA,Monroe County,42.032974,-93.581543,40.98,-93.04
56225,MN,Big Stone County,46.39241,-94.63623,45.46,-96.44
60930,IL,Iroquois County,40,-89,40.82,-87.97
63879,MO,Pemiscot County,38.573936,-92.60376,36.35,-89.81
64790,MO,Vernon County,38.573936,-92.60376,37.89,-94.23
82420,WY,Big Horn County,43.07597,-107.290283,44.88,-108.47
49618,MI,Wexford County,44.182205,-84.506836,44.28,-85.6
3260,NH,Merrimack County,44,-71.5,43.36,-71.94
81655,CO,Eagle County,39.113014,-105.358887,39.7,-106.68
14720,NY,Chautauqua County,43,-75,42.1,-79.27
61440,IL,McDonough County,40,-89,40.32,-90.6
56052,MN,Le Sueur County,46.39241,-94.63623,44.31,-93.57
28528,NC,Carteret County,35.782169,-80.793457,34.72,-76.54
10578,NY,Westchester County,43,-75,41.31,-73.65
68455,NE,Cass County,41.5,-100,40.81,-95.92
15623,PA,Westmoreland County,41.203323,-77.194527,40.32,-79.65
43438,OH,Erie County,40.367474,-82.996216,41.59,-82.71
15937,PA,Somerset County,41.203323,-77.194527,40.21,-78.98
31007,GA,Dooly County,33.247875,-83.441162,32.2,-83.9
66777,KS,Woodson County,38.5,-98,37.79,-95.94
95979,CA,Colusa County,36.778259,-119.417931,39.27,-122.46
48807,MI,Gratiot County,44.182205,-84.506836,43.13,-84.42
5142,VT,Windsor County,44,-72.699997,43.38,-72.62
79367,TX,Hockley County,31,-100,33.58,-102.16
58740,ND,Renville County,47.650589,-100.437012,48.51,-101.22
84324,UT,Box Elder County,39.41922,-111.950684,41.48,-111.94
99113,WA,Whitman County,47.751076,-120.740135,46.56,-117.22
55962,MN,Fillmore County,46.39241,-94.63623,43.78,-91.83
83821,ID,Bonner County,44.068203,-114.742043,48.6,-116.86
66510,KS,Osage County,38.5,-98,38.5,-95.63
67140,KS,Sumner County,38.5,-98,37.04,-97.4
36583,AL,Washington County,32.31823,-86.902298,31.36,-88.24
37078,TN,Humphreys County,35.860119,-86.660156,35.94,-87.76
38475,TN,Hardin County,35.860119,-86.660156,35.26,-88.04
62617,IL,Mason County,40,-89,40.19,-90.14
75838,TX,Freestone County,31,-100,31.47,-96.24
21622,MD,Dorchester County,39.045753,-76.641273,38.5,-76.15
10988,NY,Orange County,43,-75,41.3,-74.56
50214,IA,Marion County,42.032974,-93.581543,41.45,-93.03
96059,CA,Tehama County,36.778259,-119.417931,40.41,-121.84
92258,CA,Riverside County,36.778259,-119.417931,33.9,-116.56
22726,VA,Culpeper County,37.926868,-78.024902,38.41,-77.82
67004,KS,Sumner County,38.5,-98,37.26,-97.76
24483,VA,Rockbridge County,37.926868,-78.024902,37.9,-79.2
32437,FL,Washington County,27.994402,-81.760254,30.44,-85.88
52329,IA,Buchanan County,42.032974,-93.581543,42.36,-91.84
59248,MT,Valley County,46.96526,-109.533691,48.27,-106.27
59918,MT,Lincoln County,46.96526,-109.533691,48.76,-114.77
66951,KS,Smith County,38.5,-98,39.76,-99.03
50278,IA,Story County,42.032974,-93.581543,42.15,-93.29
44651,OH,Carroll County,40.367474,-82.996216,40.62,-80.95
35775,AL,Morgan County,32.31823,-86.902298,34.55,-86.69
16863,PA,Clearfield County,41.203323,-77.194527,40.9,-78.5
93608,CA,Fresno County,36.778259,-119.417931,36.45,-120.45
37878,TN,Blount County,35.860119,-86.660156,35.55,-83.93
83872,ID,Latah County,44.068203,-114.742043,46.86,-116.97
95075,CA,San Benito County,36.778259,-119.417931,36.77,-121.29
63073,MO,Franklin County,38.573936,-92.60376,38.57,-90.77
54441,WI,Wood County,44.5,-89.5,44.64,-90.1
6262,CT,Windham County,41.599998,-72.699997,42,-71.93
50522,IA,Kossuth County,42.032974,-93.581543,43.19,-94.22
65634,MO,Hickory County,38.573936,-92.60376,38.02,-93.22
71959,AR,Pike County,34.799999,-92.199997,34.22,-93.85
81430,CO,San Miguel County,39.113014,-105.358887,38.02,-108.07
96106,CA,Plumas County,36.778259,-119.417931,39.72,-120.57
25086,WV,Kanawha County,39,-80.5,38.2,-81.42
14855,NY,Steuben County,43,-75,42.12,-77.5
16845,PA,Clearfield County,41.203323,-77.194527,41.11,-78.12
59638,MT,Jefferson County,46.96526,-109.533691,46.35,-112.17
37819,TN,Campbell County,35.860119,-86.660156,36.54,-84.2
62635,IL,Logan County,40,-89,40.29,-89.48
64487,MO,Nodaway County,38.573936,-92.60376,40.28,-95.07
29355,SC,Newberry County,33.836082,-81.163727,34.37,-81.71
34250,FL,Manatee County,27.994402,-81.760254,27.58,-82.58
48841,MI,Shiawassee County,44.182205,-84.506836,43.08,-84.19
4017,ME,Cumberland County,45.367584,-68.972168,43.73,-70.11
71922,AR,Pike County,34.799999,-92.199997,34.03,-93.42
22639,VA,Fauquier County,37.926868,-78.024902,38.83,-77.99
28749,NC,Mitchell County,35.782169,-80.793457,35.83,-82.02
37028,TN,Stewart County,35.860119,-86.660156,36.62,-87.85
41740,KY,Knott County,37.839333,-84.27002,37.33,-83.07
77359,TX,San Jacinto County,31,-100,30.74,-95.3
78608,TX,Burnet County,31,-100,30.86,-97.91
49965,MI,Houghton County,44.182205,-84.506836,47,-88.75
57235,SD,Codington County,44.5,-100,45.05,-97.32
12108,NY,Hamilton County,43,-75,43.55,-74.43
47975,IN,Warren County,40.273502,-86.126976,40.44,-87.25
75412,TX,Red River County,31,-100,33.82,-95.14
14819,NY,Steuben County,43,-75,42.19,-77.4
66042,KS,Franklin County,38.5,-98,38.44,-95.08
32410,FL,Bay County,27.994402,-81.760254,29.94,-85.4
88341,NM,Lincoln County,34.307144,-106.018066,33.55,-105.7
12808,NY,Essex County,43,-75,43.72,-73.77
22437,VA,Essex County,37.926868,-78.024902,37.8,-76.77
40819,KY,Harlan County,37.839333,-84.27002,36.82,-83.45
50483,IA,Kossuth County,42.032974,-93.581543,43.08,-93.99
52210,IA,Buchanan County,42.032974,-93.581543,42.31,-92
60928,IL,Iroquois County,40,-89,40.77,-87.85
61928,IL,Moultrie County,40,-89,39.45,-88.49
62977,IL,Saline County,40,-89,37.82,-88.53
53961,WI,Sauk County,44.5,-89.5,43.47,-89.91
36858,AL,Russell County,32.31823,-86.902298,32.28,-85.3
74939,OK,LeFlore County,36.084621,-96.921387,34.83,-94.62
61067,IL,Stephenson County,40,-89,42.29,-89.47
45348,OH,Darke County,40.367474,-82.996216,40.33,-84.64
64832,MO,Jasper County,38.573936,-92.60376,37.27,-94.6
66079,KS,Franklin County,38.5,-98,38.54,-95.1
92378,CA,San Bernardino County,36.778259,-119.417931,34.21,-117.24
83840,ID,Bonner County,44.068203,-114.742043,48.31,-116.51
98050,WA,King County,47.751076,-120.740135,47.53,-121.92
62028,IL,Jersey County,40,-89,38.95,-90.35
44841,OH,Seneca County,40.367474,-82.996216,41.21,-83.32
20868,MD,Montgomery County,39.045753,-76.641273,39.12,-76.96
5146,VT,Windham County,44,-72.699997,43.16,-72.61
5778,VT,Addison County,44,-72.699997,43.87,-73.21
12405,NY,Greene County,43,-75,42.33,-74.09
28332,NC,Bladen County,35.782169,-80.793457,34.65,-78.72
41828,KY,Knott County,37.839333,-84.27002,37.33,-82.81
67844,KS,Meade County,38.5,-98,37.38,-100.19
8240,NJ,Atlantic County,39.833851,-74.871826,39.46,-74.55
8350,NJ,Atlantic County,39.833851,-74.871826,39.48,-74.87
78742,TX,Travis County,31,-100,30.26,-97.74
50167,IA,Dallas County,42.032974,-93.581543,41.75,-94.02
40953,KY,Knox County,37.839333,-84.27002,36.91,-83.81
65264,MO,Audrain County,38.573936,-92.60376,39.1,-91.64
71256,LA,Union Parish,30.39183,-92.329102,32.92,-92.66
72472,AR,Poinsett County,34.799999,-92.199997,35.67,-90.51
74869,OK,Lincoln County,36.084621,-96.921387,35.61,-96.81
49710,MI,Chippewa County,44.182205,-84.506836,46.28,-84.28
17827,PA,Snyder County,41.203323,-77.194527,40.76,-76.94
14113,NY,Wyoming County,43,-75,42.66,-78.33
31784,GA,Mitchell County,33.247875,-83.441162,31.26,-84.02
52325,IA,Iowa County,42.032974,-93.581543,41.58,-92
54550,WI,Iron County,44.5,-89.5,46.43,-90.23
62423,IL,Clark County,40,-89,39.46,-87.58
64767,MO,Vernon County,38.573936,-92.60376,37.75,-94.3
67009,KS,Harper County,38.5,-98,37.24,-98.22
80860,CO,Teller County,39.113014,-105.358887,38.7,-105.14
72432,AR,Poinsett County,34.799999,-92.199997,35.56,-90.72
40510,KY,Fayette County,37.839333,-84.27002,38.04,-84.45
94567,CA,Napa County,36.778259,-119.417931,38.67,-122.44
67354,KS,Labette County,38.5,-98,37.2,-95.42
55922,MN,Fillmore County,46.39241,-94.63623,43.53,-91.92
98836,WA,Chelan County,47.751076,-120.740135,47.47,-120.41
24828,WV,McDowell County,39,-80.5,37.47,-81.65
43535,OH,Henry County,40.367474,-82.996216,41.31,-84.03
62355,IL,Pike County,40,-89,39.44,-90.79
68941,NE,Clay County,41.5,-100,40.5,-98.25
79547,TX,Haskell County,31,-100,33.18,-99.89
83523,ID,Lewis County,44.068203,-114.742043,46.23,-116.48
12843,NY,Saratoga County,43,-75,43.51,-73.96
3215,NH,Grafton County,44,-71.5,43.95,-71.5
19979,DE,Kent County,39,-75.5,39.04,-75.57
62358,IL,Hancock County,40,-89,40.61,-91.28
72365,AR,Poinsett County,34.799999,-92.199997,35.53,-90.41
12432,NY,Ulster County,43,-75,42.04,-73.95
61438,IL,McDonough County,40,-89,40.55,-90.67
23177,VA,King William County,37.926868,-78.024902,37.72,-77.02
51019,IA,Woodbury County,42.032974,-93.581543,42.23,-95.72
51026,IA,Woodbury County,42.032974,-93.581543,42.23,-96.09
48470,MI,Huron County,44.182205,-84.506836,43.74,-82.75
56548,MN,Norman County,46.39241,-94.63623,47.35,-96.82
62905,IL,Union County,40,-89,37.57,-89.31
73453,OK,Love County,36.084621,-96.921387,34.07,-97.15
79059,TX,Roberts County,31,-100,35.69,-100.64
83645,ID,Washington County,44.068203,-114.742043,44.38,-116.58
2051,MA,Plymouth County,42.407211,-71.382439,42.15,-70.73
47967,IN,Montgomery County,40.273502,-86.126976,40.19,-86.97
12810,NY,Warren County,43,-75,43.48,-73.89
68461,NE,Lancaster County,41.5,-100,40.74,-96.51
95317,CA,Merced County,36.778259,-119.417931,37.12,-120.51
27862,NC,Northampton County,35.782169,-80.793457,36.47,-77.19
31649,GA,Lanier County,33.247875,-83.441162,30.93,-83
